timestamp,total,anger,fear,joy,love,other,sadness,surprise
2020-08-16T03:00:00.000Z,1189323,52118,45930,694394,101640,227815,249108,68210
2020-08-16T04:00:00.000Z,1186571,49699,46877,684160,102130,219272,251304,65931
2020-08-16T05:00:00.000Z,1257413,48833,46103,734537,130636,244140,253295,71518
2020-08-16T06:00:00.000Z,1294044,47005,40483,769410,141437,257351,255753,65510
2020-08-16T07:00:00.000Z,1303726,46938,53767,752175,130937,273539,264090,67532
2020-08-16T08:00:00.000Z,1268505,42658,58250,740106,118961,278437,212936,59727
2020-08-16T09:00:00.000Z,1314267,45158,47032,795996,130864,270873,225515,67880
2020-08-16T10:00:00.000Z,1315526,53607,47035,783019,114751,253241,240391,56916
2020-08-16T11:00:00.000Z,1421455,50797,43051,851841,106917,288990,276088,61361
2020-08-16T12:00:00.000Z,1373543,57196,50249,811299,113677,248742,297588,69308
2020-08-16T13:00:00.000Z,1292811,62321,51941,756072,101350,236081,277005,73873
2020-08-16T14:00:00.000Z,1373836,71030,60220,791173,115694,252843,295856,78421
2020-08-16T15:00:00.000Z,1426438,73907,71342,818682,119038,254430,302350,84388
2020-08-16T16:00:00.000Z,1428640,78028,60267,820306,117039,257823,308634,85535
2020-08-16T17:00:00.000Z,1416157,76456,58148,807093,120382,263385,310573,82973
2020-08-16T18:00:00.000Z,1375477,73599,55534,773781,113151,261203,309779,83620
2020-08-16T19:00:00.000Z,1343329,74103,54814,754822,107597,251820,301373,81191
2020-08-16T20:00:00.000Z,1306475,71794,52563,729303,102103,243812,297052,79839
2020-08-16T21:00:00.000Z,1300711,72911,51481,730475,97853,245612,301794,78445
2020-08-16T22:00:00.000Z,1229965,67825,49560,698541,93728,231936,267182,77265
2020-08-16T23:00:00.000Z,1203978,69452,48611,689920,90002,230678,250207,75108
2020-08-17T00:00:00.000Z,1201785,71768,48473,693658,88388,227387,246086,74207
2020-08-17T01:00:00.000Z,1232495,73112,49399,704885,88837,233307,258613,77961
2020-08-17T02:00:00.000Z,1244499,75812,52418,703788,90454,230621,267432,76930
2020-08-17T03:00:00.000Z,1224112,72936,52539,697248,87573,217860,264708,75406
2020-08-17T04:00:00.000Z,1147413,67042,47141,661365,82675,203648,239614,70931
2020-08-17T05:00:00.000Z,1087990,62290,50051,623001,80060,194569,224168,65764
2020-08-17T06:00:00.000Z,1040923,56054,43374,608520,75567,191154,208119,60859
2020-08-17T07:00:00.000Z,988959,49206,43924,583465,70436,174869,197364,57789
2020-08-17T08:00:00.000Z,949207,48804,42567,559458,67202,166658,188499,55590
2020-08-17T09:00:00.000Z,1032362,49827,88677,583836,66534,174741,191147,64726
2020-08-17T10:00:00.000Z,1024969,51887,55078,599824,70836,180603,198137,61256
2020-08-17T11:00:00.000Z,1105893,56672,51650,647721,80176,202721,214891,69458
2020-08-17T12:00:00.000Z,1218788,65637,54969,711945,87566,225677,244451,75221
2020-08-17T13:00:00.000Z,1221613,68565,56635,682521,87081,245908,254390,75166
2020-08-17T14:00:00.000Z,1408123,80141,67897,796627,107073,267256,296450,86919
2020-08-17T15:00:00.000Z,1439351,82922,66777,820858,108088,265749,306388,87439
2020-08-17T16:00:00.000Z,1435338,85021,66762,821809,105461,263510,307596,87776
2020-08-17T17:00:00.000Z,1407185,82509,62676,804312,104666,262008,303097,88635
2020-08-17T18:00:00.000Z,1369959,78229,59883,783714,101412,256752,291739,87169
2020-08-17T19:00:00.000Z,1359399,79548,57361,779404,99603,256818,285160,90375
2020-08-17T20:00:00.000Z,1366932,82926,58241,782227,96171,254194,291681,89014
2020-08-17T21:00:00.000Z,1323181,76718,64100,751732,93065,249503,281148,86048
2020-08-17T22:00:00.000Z,1311389,74385,63062,739906,89393,249407,282567,85670
2020-08-17T23:00:00.000Z,1300691,70620,61676,738705,84914,251066,279971,83655
2020-08-18T00:00:00.000Z,1318721,70282,76782,745677,84060,251097,272441,85497
2020-08-18T01:00:00.000Z,1379497,69391,73815,795681,90953,262975,291001,89978
2020-08-18T02:00:00.000Z,1413968,70147,69030,804377,97854,292640,306752,87291
2020-08-18T03:00:00.000Z,1404295,65845,65501,801064,89599,297960,306870,85031
2020-08-18T04:00:00.000Z,1248993,58708,59129,722984,87888,252904,255439,77231
2020-08-18T05:00:00.000Z,1137515,51125,51385,668412,81108,226448,222911,69632
2020-08-18T06:00:00.000Z,1052509,47679,45066,627831,76118,204450,198354,62158
2020-08-18T07:00:00.000Z,1014791,44820,45923,607866,78485,191253,184049,58804
2020-08-18T08:00:00.000Z,995102,44109,41375,603815,75742,189702,174808,57998
2020-08-18T09:00:00.000Z,1007610,44387,43276,611195,73675,190813,176748,58946
2020-08-18T10:00:00.000Z,1056416,46976,44676,641995,75670,201418,184941,64156
2020-08-18T11:00:00.000Z,1191517,53259,50398,723671,83146,226642,214483,70459
2020-08-18T12:00:00.000Z,1279208,60744,60143,755359,91607,250347,247734,77943
2020-08-18T13:00:00.000Z,1240283,63130,60158,725232,89304,238948,248333,74947
2020-08-18T14:00:00.000Z,1434024,74360,75430,820695,101799,284030,293267,88478
2020-08-18T15:00:00.000Z,1632045,82066,73509,951221,121376,327535,340925,113846
2020-08-18T16:00:00.000Z,1438670,82049,68222,839770,99709,272670,306999,88311
2020-08-18T17:00:00.000Z,1377154,77779,66640,801872,96270,260798,289460,84776
2020-08-18T18:00:00.000Z,1337161,75483,62966,779766,93032,255208,284609,86887
2020-08-18T19:00:00.000Z,1345608,78331,65315,776130,100237,252738,285665,90929
2020-08-18T20:00:00.000Z,1328084,74756,66462,766940,97339,242249,286838,88194
2020-08-18T21:00:00.000Z,1286055,73647,64308,741090,90923,234789,281246,84677
2020-08-18T22:00:00.000Z,1251347,74339,61499,720806,85261,231720,269499,80914
2020-08-18T23:00:00.000Z,1237130,68574,60572,715405,82683,226701,265307,78840
2020-08-19T00:00:00.000Z,1235189,66215,57852,719782,79748,226955,268647,77498
2020-08-19T01:00:00.000Z,1276943,64410,61580,747694,87720,233050,270814,78823
2020-08-19T02:00:00.000Z,1290834,62698,67188,758972,95960,230584,268009,80519
2020-08-19T03:00:00.000Z,1311321,65511,63609,764639,93947,236426,278294,87067
2020-08-19T04:00:00.000Z,1193802,59138,54958,693761,80383,221419,254595,75346
2020-08-19T05:00:00.000Z,1077893,49937,46532,639662,74932,203129,207830,67045
2020-08-19T06:00:00.000Z,1019658,43790,42529,621292,70677,188948,191360,57214
2020-08-19T07:00:00.000Z,872167,39246,34220,536029,60666,157561,157613,50561
2020-08-19T08:00:00.000Z,908168,38459,34525,559934,61268,167378,162482,54619
2020-08-19T09:00:00.000Z,928612,37014,36937,575421,61282,170753,159726,57674
2020-08-19T10:00:00.000Z,987924,42515,38854,610278,65654,181619,173359,60712
2020-08-19T11:00:00.000Z,1087392,47529,44297,663018,74899,198725,204819,66285
2020-08-19T12:00:00.000Z,1198063,56876,49667,716607,81161,223327,235925,74029
2020-08-19T13:00:00.000Z,1287423,64253,54228,764368,85977,238979,262639,79219
2020-08-19T14:00:00.000Z,1384645,75115,59261,822759,91684,251836,279645,82588
2020-08-19T15:00:00.000Z,1401665,73245,60886,842883,94831,252304,283585,85281
2020-08-19T16:00:00.000Z,1450888,75904,60571,849343,114757,266682,295883,93365
2020-08-19T17:00:00.000Z,1417121,75353,60793,818453,113178,263019,295885,91028
2020-08-19T18:00:00.000Z,1378260,70287,59784,796415,108075,256316,289617,89943
2020-08-19T19:00:00.000Z,1357472,72994,58309,785028,104185,249602,285599,88009
2020-08-19T20:00:00.000Z,1344166,95847,58136,758720,98272,268444,275268,88005
2020-08-19T21:00:00.000Z,1307555,81640,55950,745833,94904,257669,270937,85617
2020-08-19T22:00:00.000Z,1284852,79393,52799,726496,91802,251853,272536,82808
2020-08-19T23:00:00.000Z,1264872,77847,52750,723015,86153,243681,261509,82435
2020-08-20T00:00:00.000Z,1283989,73901,52097,747765,86545,233920,268124,77236
2020-08-20T01:00:00.000Z,1336229,72824,55744,776527,93677,232923,284019,81665
2020-08-20T02:00:00.000Z,1374864,79486,56968,787237,101198,242247,302629,86909
2020-08-20T03:00:00.000Z,1387544,79707,63264,796252,100933,250093,302023,88841
2020-08-20T04:00:00.000Z,1255144,67795,55175,719223,90943,240388,260473,82240
2020-08-20T05:00:00.000Z,1047500,51004,41968,606580,77253,201775,207624,66539
2020-08-20T06:00:00.000Z,1065101,48395,40603,628298,82589,205534,199563,64599
2020-08-20T07:00:00.000Z,995896,43516,35621,601971,78260,186445,178435,60919
2020-08-20T08:00:00.000Z,959263,40705,33576,585238,72974,180014,169746,58478
2020-08-20T09:00:00.000Z,970433,40539,32691,599191,72280,179094,169309,65213
2020-08-20T10:00:00.000Z,1021450,42964,35548,628424,75944,190388,181848,64793
2020-08-20T11:00:00.000Z,1193649,54636,45556,724847,89446,218472,223174,74998
2020-08-20T12:00:00.000Z,1311372,65236,56876,775562,99152,244332,261640,82136
2020-08-20T13:00:00.000Z,1167124,62073,55405,679169,90103,220308,238794,74057
2020-08-20T14:00:00.000Z,1406354,74259,62207,818946,110932,262394,302198,89058
2020-08-20T15:00:00.000Z,1508378,85889,68532,896734,127879,282938,334933,95557
2020-08-20T16:00:00.000Z,1432517,79660,63906,839388,115390,269547,308723,91517
2020-08-20T17:00:00.000Z,1395631,78709,61396,809753,111756,262594,308675,88407
2020-08-20T18:00:00.000Z,1365137,79078,57731,792204,111138,258539,296836,87585
2020-08-20T19:00:00.000Z,1328647,75244,58751,772032,108539,245995,287150,87342
2020-08-20T20:00:00.000Z,1323241,73907,56232,765392,112300,241832,297392,86924
2020-08-20T21:00:00.000Z,1301637,71389,58340,753512,109216,240108,289440,87011
2020-08-20T22:00:00.000Z,1230636,68721,54124,712584,99223,233075,265202,81683
2020-08-20T23:00:00.000Z,1249994,69971,55584,716448,98648,238287,268882,87709
2020-08-21T00:00:00.000Z,1265597,69383,60120,721003,98017,245391,269839,89805
2020-08-21T01:00:00.000Z,1352710,69900,70476,784950,112058,268066,269929,96100
2020-08-21T02:00:00.000Z,1451241,94751,78072,832556,113221,285153,285478,101791
2020-08-21T03:00:00.000Z,1479677,90432,82700,841625,115202,301706,303558,102435
2020-08-21T04:00:00.000Z,1498070,81988,60520,882571,121821,307434,284487,107948
2020-08-21T05:00:00.000Z,1210793,61270,50104,714026,134707,232970,225103,93934
2020-08-21T06:00:00.000Z,1202916,58522,47277,706170,123190,246587,214675,81954
2020-08-21T07:00:00.000Z,1180482,52868,41422,693832,107468,265046,195232,72935
2020-08-21T08:00:00.000Z,1076617,48932,39965,644631,94208,238890,177426,68766
2020-08-21T09:00:00.000Z,1145374,51695,46906,690374,117662,235807,193994,73585
2020-08-21T10:00:00.000Z,1193662,52900,46500,726777,112836,230026,203988,81776
2020-08-21T11:00:00.000Z,1261493,56222,48572,777829,112439,251434,213691,82811
2020-08-21T12:00:00.000Z,1357076,64936,62572,812446,113548,274469,251726,94346
2020-08-21T13:00:00.000Z,1331253,67347,70635,769695,108631,274812,277471,85061
2020-08-21T14:00:00.000Z,1541606,92965,76916,886929,134328,317994,322049,104523
2020-08-21T15:00:00.000Z,1660237,117534,79228,959060,145014,341657,347840,113092
2020-08-21T16:00:00.000Z,1523135,99182,70972,873138,133373,297421,320032,106373
2020-08-21T17:00:00.000Z,1468198,92584,68543,840840,123028,283176,308235,96823
2020-08-21T18:00:00.000Z,1384451,83234,65263,788891,110357,271375,291939,92354
2020-08-21T19:00:00.000Z,1344285,77753,62359,769164,105788,264700,279811,92045
2020-08-21T20:00:00.000Z,1328793,74633,60558,766496,107124,262635,273042,91633
2020-08-21T21:00:00.000Z,1303574,72005,57373,750217,99726,259763,270584,89607
2020-08-21T22:00:00.000Z,1262802,67693,52617,737524,93827,256786,253350,87241
2020-08-21T23:00:00.000Z,1258511,67591,50814,741381,90585,265305,252248,81389
2020-08-22T00:00:00.000Z,1266107,65561,50269,739883,92207,254590,269262,79556
2020-08-22T01:00:00.000Z,1281760,71391,52688,746087,89904,254926,272469,82296
2020-08-22T02:00:00.000Z,1269354,64852,52993,738170,90757,250386,265483,84598
2020-08-22T03:00:00.000Z,1292616,65350,56171,754592,92416,256008,262751,84068
2020-08-22T04:00:00.000Z,1347314,64036,48198,822923,104752,249836,274456,89235
2020-08-22T05:00:00.000Z,1176595,56945,45922,713078,90056,223376,225860,76495
2020-08-22T06:00:00.000Z,1103656,51931,41323,673236,87181,203725,204465,72167
2020-08-22T07:00:00.000Z,1077765,50577,41107,661122,88678,196631,193084,76065
2020-08-22T08:00:00.000Z,984661,47048,33018,613636,74344,201676,174070,62761
2020-08-22T09:00:00.000Z,1040475,45150,35329,651496,81606,203062,177466,72957
2020-08-22T10:00:00.000Z,1066356,43022,42984,657674,82423,200419,196780,67111
2020-08-22T11:00:00.000Z,1123411,53723,44879,676049,90381,199679,218586,72969
2020-08-22T12:00:00.000Z,1255427,56758,50641,755412,106173,234066,245058,80058
2020-08-22T13:00:00.000Z,1266949,59990,57351,751107,116922,240593,251594,81871
2020-08-22T14:00:00.000Z,1440086,104486,72056,827093,127732,268319,291704,88185
2020-08-22T15:00:00.000Z,1444300,80140,70827,835665,123201,267704,286271,94211
2020-08-22T16:00:00.000Z,1450584,78582,67279,832572,121680,275757,302252,92323
2020-08-22T17:00:00.000Z,1404732,77431,64489,822745,114269,258890,279101,92304
2020-08-22T18:00:00.000Z,1358831,72668,58470,794364,109874,253430,275595,91367
2020-08-22T19:00:00.000Z,1318096,69998,57335,761375,106711,253027,268299,88987
2020-08-22T20:00:00.000Z,1268812,66728,55600,739846,97053,239808,257158,85919
2020-08-22T21:00:00.000Z,1246466,68081,56269,718508,94054,240400,252756,86280
2020-08-22T22:00:00.000Z,1266573,70687,55705,724298,95233,242261,258252,84685
2020-08-22T23:00:00.000Z,1229286,65624,54640,705882,89690,236387,248777,80362
2020-08-23T00:00:00.000Z,1226997,66798,52950,705090,88759,232536,246802,79795
2020-08-23T01:00:00.000Z,1266732,70376,54459,732310,93399,237007,251906,81039
2020-08-23T02:00:00.000Z,1260727,68474,56846,731464,91051,237441,245115,80593
2020-08-23T03:00:00.000Z,1269574,70661,57247,736491,92495,245444,246727,80392
2020-08-23T04:00:00.000Z,1222157,60269,58820,722295,91278,225259,226018,77825
2020-08-23T05:00:00.000Z,1215748,55594,64047,735856,95474,223979,205050,72245
2020-08-23T06:00:00.000Z,1162436,51493,56301,698597,96363,221333,200768,70058
2020-08-23T07:00:00.000Z,1108249,47696,57692,671761,89392,204007,183194,65999
2020-08-23T08:00:00.000Z,1102438,47398,55275,652171,91766,198871,206317,63652
2020-08-23T09:00:00.000Z,1117833,47214,53124,661001,90997,205138,221854,60142
2020-08-23T10:00:00.000Z,1067685,48044,44717,649487,85614,201000,186081,63044
2020-08-23T11:00:00.000Z,1106886,57096,53842,666121,84696,203991,196424,66230
2020-08-23T12:00:00.000Z,1224649,58067,54702,729634,98895,229949,229457,70547
2020-08-23T13:00:00.000Z,1225303,61333,64108,725206,98215,232053,232432,75872
2020-08-23T14:00:00.000Z,1473044,79847,75205,878961,119539,271537,294824,89649
2020-08-23T15:00:00.000Z,1533921,84978,76082,916124,126760,289545,297300,99113
2020-08-23T16:00:00.000Z,1443062,79974,64929,843388,122811,267386,275724,91720
2020-08-23T17:00:00.000Z,1408564,76630,63659,813970,116266,261562,281255,91548
2020-08-23T18:00:00.000Z,1373115,75364,62923,797350,106671,262971,275890,92550
2020-08-23T19:00:00.000Z,1355775,73817,66217,782975,102820,254936,276814,95669
2020-08-23T20:00:00.000Z,1313503,71315,65035,752018,97641,244514,271197,94921
2020-08-23T21:00:00.000Z,1307218,69701,65374,737330,95238,250828,279689,92404
2020-08-23T22:00:00.000Z,1338817,96477,62067,726759,92229,280456,284134,92996
2020-08-23T23:00:00.000Z,1258705,74986,59614,706336,89311,247007,258913,87505
2020-08-24T00:00:00.000Z,1243102,68290,57529,711194,89574,235585,250447,87757
2020-08-24T01:00:00.000Z,1246313,64833,56579,710317,93036,238661,253727,85474
2020-08-24T02:00:00.000Z,1264960,68821,57025,718773,102485,237887,260975,85255
2020-08-24T03:00:00.000Z,1284700,67320,56163,735923,100018,243518,262417,84367
2020-08-24T04:00:00.000Z,1229448,64642,52161,710148,109438,230442,243564,79498
2020-08-24T05:00:00.000Z,1173827,59698,48979,686112,114585,215080,236666,69392
2020-08-24T06:00:00.000Z,1109051,59784,43587,652996,95486,201455,214989,60539
2020-08-24T07:00:00.000Z,1036623,51346,45049,621043,90429,191589,186536,59047
2020-08-24T08:00:00.000Z,1013953,48730,42798,612320,89241,191753,185779,59288
2020-08-24T09:00:00.000Z,1020265,43789,42907,613948,88165,196918,186610,59482
2020-08-24T10:00:00.000Z,1067059,47334,42951,646835,90487,194762,196054,61989
2020-08-24T11:00:00.000Z,1165725,53925,48324,708038,106231,202625,218240,69626
2020-08-24T12:00:00.000Z,1283420,62445,50469,777125,125936,225989,245302,76782
2020-08-24T13:00:00.000Z,1285079,61773,48967,776635,125941,230712,252954,74353
2020-08-24T14:00:00.000Z,1458574,76333,61044,871598,127224,260940,288376,84226
2020-08-24T15:00:00.000Z,1780081,103933,78945,1092213,151836,331969,376436,111642
2020-08-24T16:00:00.000Z,1473044,84315,67849,858644,120865,263294,301656,86262
2020-08-24T17:00:00.000Z,1454091,80843,67170,845339,135488,264637,299269,87814
2020-08-24T18:00:00.000Z,1389095,76043,62085,808546,125540,253758,282133,84011
2020-08-24T19:00:00.000Z,1335547,74045,61636,782305,109027,239791,270670,82336
2020-08-24T20:00:00.000Z,1311958,75008,60251,759002,102221,236716,270225,82112
2020-08-24T21:00:00.000Z,1288130,73346,58277,742294,98199,232444,267631,84323
2020-08-24T22:00:00.000Z,1280779,71689,56871,736382,97848,236403,262541,82957
2020-08-24T23:00:00.000Z,1258568,66534,55983,728898,95302,236738,248613,80935
2020-08-25T00:00:00.000Z,1285345,64332,55578,751262,97423,240207,250010,83456
2020-08-25T01:00:00.000Z,1384589,72023,61313,794140,106101,258574,295838,89330
2020-08-25T02:00:00.000Z,1432137,72753,68318,821104,104894,275424,301390,95157
2020-08-25T03:00:00.000Z,1415826,67592,68602,830502,103047,255313,290444,88149
2020-08-25T04:00:00.000Z,1300792,60089,59746,766013,99018,253716,258044,80612
2020-08-25T05:00:00.000Z,1244039,60119,55070,724146,103816,240292,243184,73692
2020-08-25T06:00:00.000Z,1189679,63685,45772,709899,101167,228202,234709,65276
2020-08-25T07:00:00.000Z,1125906,51943,42678,692433,103462,216625,200047,66757
2020-08-25T08:00:00.000Z,1065061,44095,37277,677239,87282,194561,182374,62041
2020-08-25T09:00:00.000Z,1057458,46293,37594,658626,86589,204616,186336,62619
2020-08-25T10:00:00.000Z,1110366,46286,41229,690717,98255,198991,203199,67574
2020-08-25T11:00:00.000Z,1210773,53523,50874,748378,101555,225386,225257,72972
2020-08-25T12:00:00.000Z,1538431,70862,62997,937962,123721,285254,306054,97110
2020-08-25T13:00:00.000Z,1335886,63422,58904,809082,107632,257384,267335,83727
2020-08-25T14:00:00.000Z,1427502,74461,63488,849636,110954,274934,290401,87908
2020-08-25T15:00:00.000Z,1499249,77227,64702,899392,119469,282594,313973,93043
2020-08-25T16:00:00.000Z,1406292,86480,61094,823854,116200,269783,329314,51310
2020-08-25T17:00:00.000Z,1362730,78628,61375,792104,114323,260494,320365,51362
2020-08-25T18:00:00.000Z,1324692,76430,61669,774233,116281,251996,300794,51652
2020-08-25T19:00:00.000Z,1285829,75252,62551,746866,109185,247081,291778,48519
2020-08-25T20:00:00.000Z,1255913,74487,62337,733094,104041,242697,281209,47879
2020-08-25T21:00:00.000Z,1224340,76725,57209,711806,99377,242513,275343,45716
2020-08-25T22:00:00.000Z,1192135,73949,56167,695706,94523,239306,261875,43472
2020-08-25T23:00:00.000Z,1170355,71431,54995,685554,91595,235804,251982,41977
2020-08-26T00:00:00.000Z,1197157,71692,54875,699697,92591,244743,255309,46222
2020-08-26T01:00:00.000Z,1267775,74695,61002,748024,96542,252289,276392,50841
2020-08-26T02:00:00.000Z,1303726,77518,61505,774926,100235,255169,286703,52493
2020-08-26T03:00:00.000Z,1317644,80474,59711,785448,102980,250426,278476,52221
2020-08-26T04:00:00.000Z,1198171,66611,53091,711809,111113,229181,254084,53727
2020-08-26T05:00:00.000Z,1074026,59390,46491,628821,98149,220594,220735,41615
2020-08-26T06:00:00.000Z,1002732,51241,42040,598613,87159,205991,201561,35263
2020-08-26T07:00:00.000Z,960091,52855,39073,586282,85951,190613,175835,32924
2020-08-26T08:00:00.000Z,707640,48065,28186,429270,61634,139391,127356,22587
2020-08-26T13:00:00.000Z,524837,35396,23622,305966,44578,102685,102691,30704
2020-08-26T14:00:00.000Z,1456761,98516,65597,861493,130840,282885,285486,80505
2020-08-26T15:00:00.000Z,1485311,99286,66821,868536,119458,282590,308987,83628
2020-08-26T16:00:00.000Z,1502827,106323,73067,866455,126057,311461,307714,86526
2020-08-26T17:00:00.000Z,1452214,110598,69092,827111,116805,299769,297193,84014
2020-08-26T18:00:00.000Z,1447286,120427,69005,821648,114280,308429,286410,83934
2020-08-26T19:00:00.000Z,1325163,90764,62328,759633,105413,273088,267606,78055
2020-08-26T20:00:00.000Z,1383659,90503,64095,783122,107880,288266,280632,84243
2020-08-26T21:00:00.000Z,1407272,93005,68424,785848,111149,292207,288920,86907
2020-08-26T22:00:00.000Z,1356958,88173,64686,770799,103221,272721,277223,85491
2020-08-26T23:00:00.000Z,1333395,84852,64963,760587,96586,265065,268714,87491
2020-08-27T00:00:00.000Z,1394534,86887,64608,808462,95451,267852,273323,100915
2020-08-27T01:00:00.000Z,1420136,92013,67313,821757,104832,278574,280153,101817
2020-08-27T02:00:00.000Z,1417441,87321,71524,813535,102055,281376,288790,100459
2020-08-27T03:00:00.000Z,1413538,83682,66501,821670,100015,275887,292336,88929
2020-08-27T04:00:00.000Z,1365239,74510,57374,811256,98508,270009,266288,75898
2020-08-27T05:00:00.000Z,1272188,64107,50294,773429,96735,247839,239478,68257
2020-08-27T06:00:00.000Z,1146790,58452,46850,691445,86939,225863,210230,62789
2020-08-27T07:00:00.000Z,1070597,51551,40937,654680,83032,202483,192578,59784
2020-08-27T08:00:00.000Z,1003549,49862,39744,616460,79049,192728,174420,57505
2020-08-27T09:00:00.000Z,1039761,50697,40334,643893,77624,192490,180405,61338
2020-08-27T10:00:00.000Z,1082245,52707,41226,666327,82967,203053,189763,63956
2020-08-27T11:00:00.000Z,1167802,58128,48658,718831,87179,222858,205541,71135
2020-08-27T12:00:00.000Z,1298833,66263,55442,787475,96421,256932,240968,78887
2020-08-27T13:00:00.000Z,1279887,65767,55795,778724,99506,244917,240561,76707
2020-08-27T14:00:00.000Z,1456031,79907,66340,884639,112070,283918,282606,87363
2020-08-27T15:00:00.000Z,1472691,87359,68107,871540,119360,283548,276505,90498
2020-08-27T16:00:00.000Z,1480800,88436,80528,861152,112732,291472,292022,91730
2020-08-27T17:00:00.000Z,1430131,81599,74139,831686,107830,276087,286644,89614
2020-08-27T18:00:00.000Z,1410100,81858,68980,812409,110392,274400,287747,85519
2020-08-27T19:00:00.000Z,1432175,87362,70938,821306,110036,283600,292962,85253
2020-08-27T20:00:00.000Z,1391033,85615,69921,801762,103417,273434,281127,82172
2020-08-27T21:00:00.000Z,1351841,83792,68836,777276,98942,258344,272898,80376
2020-08-27T22:00:00.000Z,1330474,81915,63949,768040,98012,250284,263980,80376
2020-08-27T23:00:00.000Z,1360144,100804,62805,771407,95551,277450,268213,81305
2020-08-28T00:00:00.000Z,1364713,91179,58588,773897,98517,272858,281325,81212
2020-08-28T01:00:00.000Z,1410408,95346,60235,795952,107489,277368,304914,78743
2020-08-28T02:00:00.000Z,1463532,90323,68455,824798,107027,283801,324032,86556
2020-08-28T03:00:00.000Z,1451233,83851,70305,808408,106838,299548,317596,93517
2020-08-28T04:00:00.000Z,1460514,80909,55530,853464,127271,291611,287516,101284
2020-08-28T05:00:00.000Z,1328677,82977,49422,776955,127444,254947,257516,82585
2020-08-28T06:00:00.000Z,1204603,74387,42595,703742,112996,246579,228642,68585
2020-08-28T07:00:00.000Z,1113329,63887,37220,665231,97995,223590,196060,65315
2020-08-28T08:00:00.000Z,1060904,53116,37651,652216,87140,199907,182866,68651
2020-08-28T09:00:00.000Z,1054935,51959,39546,651459,87793,200025,173590,64215
2020-08-28T10:00:00.000Z,1100313,59133,41911,675238,90801,209019,186063,64968
2020-08-28T11:00:00.000Z,1209804,71968,47161,728594,100122,228697,220275,71931
2020-08-28T12:00:00.000Z,1317891,91999,53761,776497,113298,252561,246965,77120
2020-08-28T13:00:00.000Z,1297476,92084,58054,760380,109651,245003,253989,73664
2020-08-28T14:00:00.000Z,1478190,101939,67444,863451,120925,284141,298515,84061
2020-08-28T15:00:00.000Z,1556517,104547,75037,917613,126903,281953,306900,94783
2020-08-28T16:00:00.000Z,1504983,99822,73687,878601,122373,279734,301077,92618
2020-08-28T17:00:00.000Z,1456192,95515,70404,842629,113732,278366,295269,90136
2020-08-28T18:00:00.000Z,1387982,89768,62361,805558,108208,263710,285087,84944
2020-08-28T19:00:00.000Z,1362962,87092,61057,783232,104624,261832,284623,87847
2020-08-28T20:00:00.000Z,1331432,86911,57385,767125,100686,252887,278687,89003
2020-08-28T21:00:00.000Z,1306005,85592,55823,761152,95532,244096,271475,84138
2020-08-28T22:00:00.000Z,1289683,81334,55543,750513,89360,244668,269480,82876
2020-08-28T23:00:00.000Z,1298737,82513,51089,775290,87381,237658,252879,83875
2020-08-29T00:00:00.000Z,1268168,80506,54829,752202,85018,240785,253340,80910
2020-08-29T01:00:00.000Z,1298184,79893,56512,761310,86179,239954,265057,81132
2020-08-29T02:00:00.000Z,1493734,78525,54358,779960,116978,275776,417556,110796
2020-08-29T03:00:00.000Z,1439126,68202,44187,770305,166097,254187,416888,86410
2020-08-29T04:00:00.000Z,1345349,61630,43650,738599,138210,241591,355310,77759
2020-08-29T05:00:00.000Z,1218709,54026,41078,690671,110609,224550,285052,71078
2020-08-29T06:00:00.000Z,1116207,46315,37419,648124,100136,202165,246225,63740
2020-08-29T07:00:00.000Z,1098304,43882,36905,645039,100924,193557,233179,63656
2020-08-29T08:00:00.000Z,1055809,41300,32790,624332,103522,186632,218634,61288
2020-08-29T09:00:00.000Z,1036491,40996,34805,616533,101230,191090,209232,60458
2020-08-29T10:00:00.000Z,1046122,42787,33444,620695,96786,194807,208377,63694
2020-08-29T11:00:00.000Z,1114215,47407,37161,663426,101550,199988,225465,70579
2020-08-29T12:00:00.000Z,1282866,56670,45078,756865,121800,244247,273216,75267
2020-08-29T13:00:00.000Z,1286826,57252,45773,762118,126208,232177,266730,73792
2020-08-29T14:00:00.000Z,1614857,82421,68485,957508,164215,312110,372843,96106
2020-08-29T15:00:00.000Z,1523243,76545,62979,882096,143217,284059,349739,91690
2020-08-29T16:00:00.000Z,1445368,72328,58216,836185,135142,262205,325100,85047
2020-08-29T17:00:00.000Z,1428981,73073,60490,827409,130687,257242,314271,83320
2020-08-29T18:00:00.000Z,1387686,72513,62326,807137,128377,243749,299483,82843
2020-08-29T19:00:00.000Z,1323676,72370,56791,770198,116876,237350,285071,78427
2020-08-29T20:00:00.000Z,1280765,70359,54561,742175,116648,232854,269313,78138
2020-08-29T21:00:00.000Z,1247989,70021,51225,719774,110503,228298,262064,75762
2020-08-29T22:00:00.000Z,1217794,71664,50277,703558,103059,226914,251297,74373
2020-08-29T23:00:00.000Z,1210512,68936,53174,698776,98214,225459,250029,71136
2020-08-30T00:00:00.000Z,1206989,69516,52035,692505,100011,223891,250032,67936
2020-08-30T01:00:00.000Z,1236179,73858,51652,700936,99642,233108,267604,68100
2020-08-30T02:00:00.000Z,1253556,73375,52731,719118,99806,228087,265866,68367
